week,date,winner,loser,point_diff,year
10,2020-11-07,Oklahoma St,Kansas St,2,2020
10,2020-11-07,Oregon,Stanford,21,2020
10,2020-11-07,Pittsburgh,Florida St,24,2020
10,2020-11-07,USC,Arizona St,1,2020
10,2020-11-07,SMU,Temple,24,2020
10,2020-11-07,Southern Miss,North Alabama,11,2020
10,2020-11-07,Texas,West Virginia,4,2020
10,2020-11-07,Texas A&M,South Carolina,45,2020
10,2020-11-07,TCU,Texas Tech,16,2020
10,2020-11-07,Tulane,E Carolina,17,2020
10,2020-11-07,Washington St,Oregon St,10,2020
11,2020-11-10,Buffalo,Miami OH,32,2020
11,2020-11-10,Kent St,Bowling Green,38,2020
11,2020-11-10,Ohio,Akron,14,2020
11,2020-11-11,Ball St,E Michigan,7,2020
11,2020-11-11,C Michigan,N Illinois,30,2020
11,2020-11-11,W Michigan,Toledo,3,2020
11,2020-11-12,Boise St,Colorado St,31,2020
11,2020-11-13,Cincinnati,E Carolina,38,2020
11,2020-11-13,Florida Atlantic,Florida Intl,19,2020
11,2020-11-13,Iowa,Minnesota,28,2020
11,2020-11-14,App State,Georgia St,4,2020
11,2020-11-14,UCF,Temple,25,2020
11,2020-11-14,Colorado,Stanford,3,2020
11,2020-11-14,Florida,Arkansas,28,2020
11,2020-11-14,Fresno St,Utah St,19,2020
11,2020-11-14,Georgia So,Texas St,2,2020
11,2020-11-14,Houston,S Florida,35,2020
11,2020-11-14,Illinois,Rutgers,3,2020
11,2020-11-14,Indiana,Michigan St,24,2020
11,2020-11-14,Kentucky,Vanderbilt,3,2020
11,2020-11-14,Liberty,Western Carolina,44,2020
11,2020-11-14,Louisiana,S Alabama,28,2020
11,2020-11-14,Marshall,Middle Tenn,28,2020
11,2020-11-14,Miami,Virginia Tech,1,2020
11,2020-11-14,Mississippi,South Carolina,17,2020
11,2020-11-14,Nebraska,Penn St,7,2020
11,2020-11-14,Nevada,New Mexico,7,2020
11,2020-11-14,North Carolina,Wake Forest,6,2020
11,2020-11-14,NC State,Florida St,16,2020
11,2020-11-14,Northwestern,Purdue,7,2020
11,2020-11-14,Notre Dame,Boston College,14,2020
11,2020-11-14,Oregon,Washington St,14,2020
11,2020-11-14,San Diego St,Hawai'i,24,2020
11,2020-11-14,San Jose St,UNLV,17,2020
11,2020-11-14,USC,Arizona,4,2020
11,2020-11-14,Texas Tech,Baylor,1,2020
11,2020-11-14,UTSA,UTEP,31,2020
11,2020-11-14,Tulane,Army,26,2020
11,2020-11-14,Tulsa,SMU,4,2020
11,2020-11-14,Virginia,Louisville,14,2020
11,2020-11-14,Washington,Oregon St,6,2020
11,2020-11-14,West Virginia,TCU,18,2020
11,2020-11-14,W Kentucky,Southern Miss,3,2020
11,2020-11-14,Wisconsin,Michigan,38,2020
11,2020-11-15,UCLA,California,24,2020
12,2020-11-17,Buffalo,Bowling Green,25,2020
12,2020-11-17,Kent St,Akron,34,2020
12,2020-11-18,Ball St,N Illinois,6,2020
12,2020-11-18,Toledo,E Michigan,17,2020
12,2020-11-18,W Michigan,C Michigan,8,2020
12,2020-11-19,Tulsa,Tulane,6,2020
12,2020-11-20,Air Force,New Mexico,28,2020
12,2020-11-20,Florida Atlantic,UMass,22,2020
12,2020-11-20,Louisville,Syracuse,30,2020
12,2020-11-20,Minnesota,Purdue,3,2020
12,2020-11-21,Alabama,Kentucky,60,2020
12,2020-11-21,Army,Georgia So,1,2020
12,2020-11-21,Auburn,Tennessee,13,2020
12,2020-11-21,Boise St,Hawai'i,8,2020
12,2020-11-21,BYU,North Alabama,52,2020
12,2020-11-21,Cincinnati,UCF,3,2020
12,2020-11-21,Coastal Car,App State,11,2020
12,2020-11-21,E Carolina,Temple,25,2020
12,2020-11-21,Florida,Vanderbilt,21,2020
12,2020-11-21,Georgia,Mississippi St,7,2020
12,2020-11-21,Georgia St,S Alabama,17,2020
12,2020-11-21,Illinois,Nebraska,18,2020
12,2020-11-21,Iowa,Penn St,20,2020
12,2020-11-21,Iowa St,Kansas St,45,2020
12,2020-11-21,LSU,Arkansas,3,2020
12,2020-11-21,Memphis,Stephen F. Austin,42,2020
12,2020-11-21,Michigan,Rutgers,6,2020
12,2020-11-21,Middle Tenn,Troy,3,2020
12,2020-11-21,Missouri,South Carolina,7,2020
12,2020-11-21,Nevada,San Diego St,5,2020
12,2020-11-21,NC State,Liberty,1,2020
12,2020-11-21,N Texas,Rice,10,2020
12,2020-11-21,Northwestern,Wisconsin,10,2020
12,2020-11-21,Ohio St,Indiana,7,2020
12,2020-11-21,Oklahoma,Oklahoma St,28,2020
12,2020-11-21,Oregon,UCLA,3,2020
12,2020-11-21,Oregon St,California,4,2020
12,2020-11-21,Pittsburgh,Virginia Tech,33,2020
12,2020-11-21,USC,Utah,16,2020
12,2020-11-21,Texas St,Arkansas St,2,2020
12,2020-11-21,UTSA,Southern Miss,3,2020
12,2020-11-21,Virginia,Abilene Christian,40,2020
12,2020-11-21,Washington,Arizona,17,2020
12,2020-11-21,W Kentucky,Florida Intl,17,2020
13,2020-11-26,Utah St,New Mexico,14,2020
13,2020-11-27,UCF,S Florida,12,2020
13,2020-11-27,C Michigan,E Michigan,8,2020
13,2020-11-27,Iowa,Nebraska,6,2020
13,2020-11-27,Iowa St,Texas,3,2020
13,2020-11-27,Liberty,UMass,45,2020
13,2020-11-27,Notre Dame,North Carolina,14,2020
13,2020-11-27,Oregon St,Oregon,3,2020
13,2020-11-27,Stanford,California,1,2020
13,2020-11-27,Wyoming,UNLV,31,2020
13,2020-11-28,Alabama,Auburn,29,2020
13,2020-11-28,App State,Troy,37,2020
13,2020-11-28,Ball St,Toledo,3,2020
13,2020-11-28,Baylor,Kansas St,1,2020
13,2020-11-28,Boston College,Louisville,7,2020
13,2020-11-28,Buffalo,Kent St,29,2020
13,2020-11-28,Clemson,Pittsburgh,35,2020
13,2020-11-28,Coastal Car,Texas St,35,2020
13,2020-11-28,Colorado,San Diego St,10,2020
13,2020-11-28,E Carolina,SMU,14,2020
13,2020-11-28,Florida,Kentucky,24,2020
13,2020-11-28,Georgia,South Carolina,29,2020
13,2020-11-28,Georgia St,Georgia So,6,2020
13,2020-11-28,Georgia Tech,Duke,23,2020
13,2020-11-28,Hawai'i,Nevada,3,2020
13,2020-11-28,Indiana,Maryland,16,2020
13,2020-11-28,Louisiana,UL Monroe,50,2020
13,2020-11-28,Memphis,Navy,3,2020
13,2020-11-28,Miami OH,Akron,31,2020
13,2020-11-28,Michigan St,Northwestern,9,2020
13,2020-11-28,Mississippi,Mississippi St,7,2020
13,2020-11-28,Missouri,Vanderbilt,41,2020
13,2020-11-28,NC State,Syracuse,7,2020
13,2020-11-28,Ohio,Bowling Green,42,2020
13,2020-11-28,Oklahoma St,Texas Tech,6,2020
13,2020-11-28,Penn St,Michigan,10,2020
13,2020-11-28,Rutgers,Purdue,7,2020
13,2020-11-28,S Alabama,Arkansas St,7,2020
13,2020-11-28,Texas A&M,LSU,13,2020
13,2020-11-28,TCU,Kansas,36,2020
13,2020-11-28,UTSA,N Texas,32,2020
13,2020-11-28,UCLA,Arizona,17,2020
13,2020-11-28,Washington,Utah,3,2020
13,2020-11-28,W Michigan,N Illinois,3,2020
14,2020-12-03,Air Force,Utah St,28,2020
14,2020-12-03,Louisiana Tech,N Texas,11,2020
14,2020-12-04,Louisiana,App State,3,2020
14,2020-12-05,Akron,Bowling Green,28,2020
14,2020-12-05,Alabama,LSU,38,2020
14,2020-12-05,Arkansas St,UL Monroe,33,2020
14,2020-12-05,Ball St,C Michigan,25,2020
14,2020-12-05,California,Oregon,4,2020
14,2020-12-05,Clemson,Virginia Tech,35,2020
14,2020-12-05,Coastal Car,BYU,5,2020
14,2020-12-05,Colorado,Arizona,11,2020
14,2020-12-05,E Michigan,W Michigan,11,2020
14,2020-12-05,Florida,Tennessee,12,2020
14,2020-12-05,Georgia So,Florida Atlantic,17,2020
14,2020-12-05,Indiana,Wisconsin,8,2020
14,2020-12-05,Iowa,Illinois,14,2020
14,2020-12-05,Iowa St,West Virginia,36,2020
14,2020-12-05,Kentucky,South Carolina,23,2020
14,2020-12-05,Miami,Duke,48,2020
14,2020-12-05,Missouri,Arkansas,2,2020
14,2020-12-05,Nebraska,Purdue,10,2020
14,2020-12-05,Nevada,Fresno St,11,2020
14,2020-12-05,New Mexico,Wyoming,1,2020
14,2020-12-05,North Carolina,Western Carolina,40,2020
14,2020-12-05,NC State,Georgia Tech,10,2020
14,2020-12-05,Notre Dame,Syracuse,24,2020
14,2020-12-05,Ohio St,Michigan St,40,2020
14,2020-12-05,Oklahoma,Baylor,13,2020
14,2020-12-05,Penn St,Rutgers,16,2020
14,2020-12-05,Rice,Marshall,20,2020
14,2020-12-05,San Diego St,Colorado St,12,2020
14,2020-12-05,San Jose St,Hawai'i,11,2020
14,2020-12-05,Stanford,Washington,5,2020
14,2020-12-05,Texas,Kansas St,38,2020
14,2020-12-05,Texas A&M,Auburn,11,2020
14,2020-12-05,TCU,Oklahoma St,7,2020
14,2020-12-05,Texas Tech,Kansas,3,2020
14,2020-12-05,Toledo,N Illinois,17,2020
14,2020-12-05,Troy,S Alabama,29,2020
14,2020-12-05,Tulane,Memphis,14,2020
14,2020-12-05,Tulsa,Navy,13,2020
14,2020-12-05,UCLA,Arizona St,7,2020
14,2020-12-05,Utah,Oregon St,6,2020
14,2020-12-05,Virginia,Boston College,11,2020
14,2020-12-06,USC,Washington St,25,2020
14,2020-12-06,W Kentucky,Charlotte,18,2020
15,2020-12-10,Pittsburgh,Georgia Tech,14,2020
15,2020-12-10,Southern Miss,Florida Atlantic,14,2020
15,2020-12-11,Arizona St,Arizona,63,2020
15,2020-12-11,N Texas,UTEP,2,2020
15,2020-12-11,San Jose St,Nevada,10,2020
15,2020-12-12,Alabama,Arkansas,49,2020
15,2020-12-12,UAB,Rice,5,2020
15,2020-12-12,App State,Georgia So,8,2020
15,2020-12-12,Army,Navy,15,2020
15,2020-12-12,Auburn,Mississippi St,14,2020
15,2020-12-12,Ball St,W Michigan,3,2020
15,2020-12-12,Boise St,Wyoming,8,2020
15,2020-12-12,BYU,San Diego St,14,2020
15,2020-12-12,Buffalo,Akron,49,2020
15,2020-12-12,Coastal Car,Troy,4,2020
15,2020-12-12,E Michigan,N Illinois,8,2020
15,2020-12-12,Florida St,Duke,21,2020
15,2020-12-12,Georgia,Missouri,35,2020
15,2020-12-12,Hawai'i,UNLV,17,2020
15,2020-12-12,Iowa,Wisconsin,21,2020
15,2020-12-12,LSU,Florida,3,2020
15,2020-12-12,Louisville,Wake Forest,24,2020
15,2020-12-12,Memphis,Houston,3,2020
15,2020-12-12,Minnesota,Nebraska,7,2020
15,2020-12-12,New Mexico,Fresno St,10,2020
15,2020-12-12,North Carolina,Miami,36,2020
15,2020-12-12,Northwestern,Illinois,18,2020
15,2020-12-12,Oklahoma St,Baylor,39,2020
15,2020-12-12,Penn St,Michigan St,15,2020
15,2020-12-12,Rutgers,Maryland,3,2020
15,2020-12-12,USC,UCLA,5,2020
15,2020-12-12,Stanford,Oregon St,3,2020
15,2020-12-12,Tennessee,Vanderbilt,25,2020
15,2020-12-12,TCU,Louisiana Tech,42,2020
15,2020-12-12,Toledo,C Michigan,1,2020
15,2020-12-12,Utah,Colorado,17,2020
15,2020-12-12,Virginia Tech,Virginia,18,2020
16,2020-12-18,UAB,Marshall,9,2020
16,2020-12-18,Ball St,Buffalo,10,2020
16,2020-12-18,Nebraska,Rutgers,7,2020
16,2020-12-18,Oregon,USC,7,2020
16,2020-12-19,Alabama,Florida,6,2020
16,2020-12-19,Arizona St,Oregon St,13,2020
16,2020-12-19,Army,Air Force,3,2020
16,2020-12-19,Cincinnati,Tulsa,3,2020
16,2020-12-19,Clemson,Notre Dame,24,2020
16,2020-12-19,LSU,Mississippi,5,2020
16,2020-12-19,Mississippi St,Missouri,19,2020
16,2020-12-19,Ohio St,Northwestern,12,2020
16,2020-12-19,Oklahoma,Iowa St,6,2020
16,2020-12-19,Penn St,Illinois,35,2020
16,2020-12-19,San Jose St,Boise St,14,2020
16,2020-12-19,Stanford,UCLA,1,2020
16,2020-12-19,Texas A&M,Tennessee,21,2020
16,2020-12-19,Utah,Washington St,17,2020
16,2020-12-19,Wisconsin,Minnesota,3,2020
16,2020-12-21,App State,N Texas,28,2020
17,2020-12-22,BYU,UCF,26,2020
17,2020-12-22,Nevada,Tulane,11,2020
17,2020-12-23,Georgia So,Louisiana Tech,35,2020
17,2020-12-23,Memphis,Florida Atlantic,15,2020
17,2020-12-24,Hawai'i,Houston,14,2020
17,2020-12-25,Buffalo,Marshall,7,2020
17,2020-12-26,Georgia St,W Kentucky,18,2020
17,2020-12-26,Liberty,Coastal Car,3,2020
17,2020-12-26,Louisiana,UTSA,7,2020
18,2020-12-29,Oklahoma St,Miami,3,2020
18,2020-12-29,Texas,Colorado,32,2020
18,2020-12-30,Oklahoma,Florida,35,2020
18,2020-12-30,Wisconsin,Wake Forest,14,2020
18,2020-12-31,Ball St,San Jose St,21,2020
18,2020-12-31,Mississippi St,Tulsa,2,2020
18,2020-12-31,West Virginia,Army,3,2020
18,2021-01-01,Alabama,Notre Dame,17,2020
18,2021-01-01,Georgia,Cincinnati,3,2020
18,2021-01-01,Northwestern,Auburn,16,2020
18,2021-01-01,Ohio St,Clemson,21,2020
18,2021-01-02,Iowa St,Oregon,17,2020
18,2021-01-02,Kentucky,NC State,2,2020
18,2021-01-02,Mississippi,Indiana,6,2020
18,2021-01-02,Texas A&M,North Carolina,14,2020
19,2021-01-11,Alabama,Ohio St,28,2020
20,2021-02-21,Tarleton State,New Mexico St,26,2020
21,2021-03-07,New Mexico St,Dixie State,7,2020
1,2021-08-28,Fresno St,UConn,45,2021
1,2021-08-28,Illinois,Nebraska,8,2021
1,2021-08-28,San Jose St,Southern Utah,31,2021
1,2021-08-28,UTEP,New Mexico St,27,2021
1,2021-08-28,UCLA,Hawai'i,34,2021
2,2021-09-01,UAB,Jacksonville St,31,2021
2,2021-09-02,App State,E Carolina,14,2021
2,2021-09-02,Arizona St,Southern Utah,27,2021
2,2021-09-02,Ball St,Western Illinois,10,2021
2,2021-09-02,Buffalo,Wagner,62,2021
2,2021-09-02,California-Davis,Tulsa,2,2021
2,2021-09-02,UCF,Boise St,5,2021
2,2021-09-02,Coastal Car,Citadel,38,2021
2,2021-09-02,Eastern Washington,UNLV,2,2021
2,2021-09-02,Florida Intl,Long Island,38,2021
2,2021-09-02,New Mexico,Houston Baptist,10,2021
2,2021-09-02,NC State,S Florida,45,2021
2,2021-09-02,Ohio St,Minnesota,14,2021
2,2021-09-02,Tennessee,Bowling Green,32,2021
2,2021-09-02,Utah,Weber State,23,2021
2,2021-09-02,W Kentucky,Tennessee-Martin,38,2021
2,2021-09-03,Charlotte,Duke,3,2021
2,2021-09-03,Colorado,Northern Colorado,28,2021
2,2021-09-03,E Michigan,St. Francis (PA),20,2021
2,2021-09-03,Kansas,South Dakota,3,2021
2,2021-09-03,Michigan St,Northwestern,17,2021
2,2021-09-03,South Dakota State,Colorado St,19,2021
2,2021-09-03,Virginia Tech,North Carolina,7,2021
2,2021-09-03,Wake Forest,Old Dominion,32,2021
2,2021-09-04,Air Force,Lafayette,21,2021
2,2021-09-04,Alabama,Miami,31,2021
2,2021-09-04,Arkansas,Rice,21,2021
2,2021-09-04,Arkansas St,Central Arkansas,19,2021
2,2021-09-04,Army,Georgia St,33,2021
2,2021-09-04,Auburn,Akron,50,2021
2,2021-09-04,Baylor,Texas St,9,2021
2,2021-09-04,Boston College,Colgate,51,2021
2,2021-09-04,BYU,Arizona,8,2021
2,2021-09-04,Cincinnati,Miami OH,35,2021
2,2021-09-04,East Tennessee State,Vanderbilt,20,2021
2,2021-09-04,Florida,Florida Atlantic,21,2021
2,2021-09-04,Georgia,Clemson,7,2021
2,2021-09-04,Georgia So,Gardner-Webb,5,2021
2,2021-09-04,Hawai'i,Portland State,14,2021
2,2021-09-04,Holy Cross,UConn,10,2021
2,2021-09-04,Iowa,Indiana,28,2021
2,2021-09-04,Iowa St,Northern Iowa,6,2021
2,2021-09-04,Kansas St,Stanford,17,2021
2,2021-09-04,Kentucky,UL Monroe,35,2021
2,2021-09-04,Liberty,Campbell,41,2021
2,2021-09-04,Marshall,Navy,42,2021
2,2021-09-04,Maryland,West Virginia,6,2021
2,2021-09-04,Memphis,Nicholls State,25,2021
2,2021-09-04,Michigan,W Michigan,33,2021
2,2021-09-04,Middle Tenn,Monmouth,35,2021
2,2021-09-04,Mississippi St,Louisiana Tech,1,2021
2,2021-09-04,Missouri,C Michigan,10,2021
2,2021-09-04,Montana,Washington,6,2021
2,2021-09-04,Nebraska,Fordham,45,2021
2,2021-09-04,Nevada,California,5,2021
2,2021-09-04,N Texas,Northwestern State,30,2021
2,2021-09-04,N Illinois,Georgia Tech,1,2021
2,2021-09-04,Oklahoma,Tulane,5,2021
2,2021-09-04,Oklahoma St,Missouri St,7,2021
2,2021-09-04,Oregon,Fresno St,7,2021
2,2021-09-04,Penn St,Wisconsin,6,2021
2,2021-09-04,Pittsburgh,UMass,44,2021
2,2021-09-04,Purdue,Oregon St,9,2021
2,2021-09-04,Rutgers,Temple,47,2021
2,2021-09-04,San Diego St,New Mexico St,18,2021
2,2021-09-04,S Alabama,Southern Miss,24,2021
2,2021-09-04,South Carolina,Eastern Illinois,46,2021
2,2021-09-04,USC,San Jose St,23,2021
2,2021-09-04,SMU,Abilene Christian,47,2021
2,2021-09-04,Syracuse,Ohio,20,2021
2,2021-09-04,Texas,Louisiana,20,2021
2,2021-09-04,Texas A&M,Kent St,31,2021
2,2021-09-04,TCU,Duquesne,42,2021
2,2021-09-04,Texas Tech,Houston,17,2021
2,2021-09-04,UTEP,Bethune-Cookman,10,2021
2,2021-09-04,UTSA,Illinois,7,2021
2,2021-09-04,Toledo,Norfolk State,39,2021
2,2021-09-04,Troy,Southern,52,2021
2,2021-09-04,UCLA,LSU,11,2021
2,2021-09-04,Utah St,Washington St,3,2021
2,2021-09-04,Virginia,William & Mary,43,2021
2,2021-09-04,Wyoming,Montana State,3,2021
2,2021-09-05,Notre Dame,Florida St,3,2021
2,2021-09-06,Mississippi,Louisville,19,2021
3,2021-09-10,Boise St,UTEP,41,2021
3,2021-09-10,Coastal Car,Kansas,27,2021
3,2021-09-10,Duke,North Carolina A&T,28,2021
3,2021-09-10,Utah St,North Dakota,24,2021
3,2021-09-11,Air Force,Navy,20,2021
3,2021-09-11,Alabama,Mercer,34,2021
3,2021-09-11,Arizona St,UNLV,27,2021
3,2021-09-11,Arkansas,Texas,19,2021
3,2021-09-11,Army,W Kentucky,3,2021
3,2021-09-11,Auburn,Alabama State,62,2021
3,2021-09-11,Baylor,Texas Southern,59,2021
3,2021-09-11,Boston College,UMass,17,2021
3,2021-09-11,BYU,Utah,9,2021
3,2021-09-11,UCF,Bethune-Cookman,49,2021
3,2021-09-11,C Michigan,Robert Morris,45,2021
3,2021-09-11,Charlotte,Gardner-Webb,28,2021
3,2021-09-11,Cincinnati,Murray State,35,2021
3,2021-09-11,Clemson,South Carolina State,46,2021
3,2021-09-11,Duquesne,Ohio,2,2021
3,2021-09-11,Florida,S Florida,22,2021
3,2021-09-11,Florida Atlantic,Georgia So,32,2021
3,2021-09-11,Fresno St,Cal Poly,53,2021
3,2021-09-11,Georgia,UAB,49,2021
3,2021-09-11,Georgia Tech,Kennesaw St,28,2021
3,2021-09-11,Houston,Rice,37,2021
3,2021-09-11,Indiana,Idaho,42,2021
3,2021-09-11,Iowa,Iowa St,10,2021
3,2021-09-11,Jacksonville St,Florida St,3,2021
3,2021-09-11,Kansas St,Southern Illinois,8,2021
3,2021-09-11,Kent St,Virginia Military Institute,50,2021
3,2021-09-11,Kentucky,Missouri,7,2021
3,2021-09-11,Liberty,Troy,8,2021
3,2021-09-11,Louisiana,Nicholls State,3,2021
3,2021-09-11,LSU,McNeese State,27,2021
3,2021-09-11,Louisiana Tech,Southeastern Louisiana,3,2021
3,2021-09-11,Louisville,Eastern Kentucky,27,2021
3,2021-09-11,Marshall,North Carolina Central,34,2021
3,2021-09-11,Maryland,Howard,62,2021
3,2021-09-11,Memphis,Arkansas St,5,2021
3,2021-09-11,Miami,App State,2,2021
3,2021-09-11,Michigan,Washington,21,2021
3,2021-09-11,Michigan St,Youngstown State,28,2021
3,2021-09-11,Minnesota,Miami OH,5,2021
3,2021-09-11,Mississippi,Austin Peay,37,2021
3,2021-09-11,Mississippi St,NC State,14,2021
3,2021-09-11,Nebraska,Buffalo,25,2021
3,2021-09-11,Nevada,Idaho State,39,2021
3,2021-09-11,New Mexico,New Mexico St,9,2021
3,2021-09-11,North Carolina,Georgia St,42,2021
3,2021-09-11,Northwestern,Indiana State,18,2021
3,2021-09-11,Notre Dame,Toledo,3,2021
3,2021-09-11,Oklahoma,Western Carolina,76,2021
3,2021-09-11,Oklahoma St,Tulsa,5,2021
3,2021-09-11,Old Dominion,Hampton,40,2021
3,2021-09-11,Oregon,Ohio St,7,2021
3,2021-09-11,Oregon St,Hawai'i,18,2021
3,2021-09-11,Penn St,Ball St,31,2021
3,2021-09-11,Pittsburgh,Tennessee,7,2021
3,2021-09-11,Purdue,UConn,49,2021
3,2021-09-11,Rutgers,Syracuse,10,2021
3,2021-09-11,San Diego St,Arizona,24,2021
3,2021-09-11,S Alabama,Bowling Green,3,2021
3,2021-09-11,South Carolina,E Carolina,3,2021
3,2021-09-11,SMU,N Texas,23,2021
3,2021-09-11,Southern Miss,Grambling State,37,2021
3,2021-09-11,Stanford,USC,14,2021
3,2021-09-11,Temple,Akron,21,2021
3,2021-09-11,Texas A&M,Colorado,3,2021
3,2021-09-11,TCU,California,2,2021
3,2021-09-11,Texas St,Florida Intl,6,2021
3,2021-09-11,Texas Tech,Stephen F. Austin,6,2021
3,2021-09-11,UTSA,Lamar,54,2021
3,2021-09-11,Tulane,Morgan State,49,2021
3,2021-09-11,Vanderbilt,Colorado St,3,2021
3,2021-09-11,Virginia,Illinois,28,2021
3,2021-09-11,Virginia Tech,Middle Tenn,21,2021
3,2021-09-11,Wake Forest,Norfolk State,25,2021
3,2021-09-11,Washington St,Portland State,20,2021
3,2021-09-11,West Virginia,Long Island,66,2021
3,2021-09-11,W Michigan,Illinois State,28,2021
3,2021-09-11,Wisconsin,E Michigan,27,2021
3,2021-09-11,Wyoming,N Illinois,7,2021
4,2021-09-16,Louisiana,Ohio,35,2021
4,2021-09-17,Louisville,UCF,7,2021
4,2021-09-17,Maryland,Illinois,3,2021
4,2021-09-18,Akron,Bryant,21,2021
4,2021-09-18,Alabama,Florida,2,2021
4,2021-09-18,UAB,N Texas,34,2021
4,2021-09-18,App State,Elon,34,2021
4,2021-09-18,Arkansas,Georgia So,35,2021
4,2021-09-18,Army,UConn,31,2021
4,2021-09-18,Baylor,Kansas,38,2021
4,2021-09-18,Boston College,Temple,25,2021
4,2021-09-18,Bowling Green,Murray State,17,2021
4,2021-09-18,BYU,Arizona St,10,2021
4,2021-09-18,California,Sacramento State,12,2021
4,2021-09-18,Cincinnati,Indiana,14,2021
4,2021-09-18,Clemson,Georgia Tech,6,2021
4,2021-09-18,Coastal Car,Buffalo,3,2021
4,2021-09-18,Colorado St,Toledo,16,2021
4,2021-09-18,Duke,Northwestern,7,2021
4,2021-09-18,E Carolina,Marshall,4,2021
4,2021-09-18,E Michigan,UMass,14,2021
4,2021-09-18,Florida Atlantic,Fordham,31,2021
4,2021-09-18,Fresno St,UCLA,3,2021
4,2021-09-18,Georgia,South Carolina,27,2021
4,2021-09-18,Georgia St,Charlotte,11,2021
4,2021-09-18,Houston,Grambling State,45,2021
4,2021-09-18,Incarnate Word,Texas St,8,2021
4,2021-09-18,Iowa,Kent St,23,2021
4,2021-09-18,Iowa St,UNLV,45,2021
4,2021-09-18,Kansas St,Nevada,21,2021
4,2021-09-18,Kentucky,Chattanooga,5,2021
4,2021-09-18,Liberty,Old Dominion,28,2021
4,2021-09-18,LSU,C Michigan,28,2021
4,2021-09-18,UL Monroe,Jackson State,5,2021
4,2021-09-18,Memphis,Mississippi St,2,2021
4,2021-09-18,Miami OH,Long Island,35,2021
4,2021-09-18,Michigan,N Illinois,53,2021
4,2021-09-18,Michigan St,Miami,21,2021
4,2021-09-18,Minnesota,Colorado,30,2021
4,2021-09-18,Mississippi,Tulane,40,2021
4,2021-09-18,Missouri,Southeast Missouri State,31,2021
4,2021-09-18,New Mexico St,South Carolina State,8,2021
4,2021-09-18,North Carolina,Virginia,20,2021
4,2021-09-18,NC State,Furman,38,2021
4,2021-09-18,Northern Arizona,Arizona,2,2021
4,2021-09-18,Notre Dame,Purdue,14,2021
4,2021-09-18,Ohio St,Tulsa,21,2021
4,2021-09-18,Oklahoma,Nebraska,7,2021
4,2021-09-18,Oklahoma St,Boise St,1,2021
4,2021-09-18,Oregon,Stony Brook,41,2021
4,2021-09-18,Oregon St,Idaho,42,2021
4,2021-09-18,Penn St,Auburn,8,2021
4,2021-09-18,Rutgers,Delaware,32,2021
4,2021-09-18,San Diego St,Utah,2,2021
4,2021-09-18,S Alabama,Alcorn State,7,2021
4,2021-09-18,S Florida,Florida A&M,21,2021
4,2021-09-18,USC,Washington St,31,2021
4,2021-09-18,SMU,Louisiana Tech,2,2021
4,2021-09-18,Stanford,Vanderbilt,18,2021
4,2021-09-18,Syracuse,Albany,38,2021
4,2021-09-18,Tennessee,Tennessee Tech,56,2021
4,2021-09-18,Texas,Rice,58,2021
4,2021-09-18,Texas A&M,New Mexico,34,2021
4,2021-09-18,Texas Tech,Florida Intl,33,2021
4,2021-09-18,UTSA,Middle Tenn,14,2021
4,2021-09-18,Troy,Southern Miss,12,2021
4,2021-09-18,Utah St,Air Force,4,2021
4,2021-09-18,Wake Forest,Florida St,21,2021
4,2021-09-18,Washington,Arkansas St,49,2021
4,2021-09-18,West Virginia,Virginia Tech,6,2021
4,2021-09-18,W Michigan,Pittsburgh,3,2021
4,2021-09-18,Wyoming,Ball St,33,2021
4,2021-09-19,San Jose St,Hawai'i,4,2021
5,2021-09-23,App State,Marshall,1,2021
5,2021-09-24,Charlotte,Middle Tenn,3,2021
5,2021-09-24,Fresno St,UNLV,8,2021
5,2021-09-24,Syracuse,Liberty,3,2021
5,2021-09-24,Wake Forest,Virginia,20,2021
5,2021-09-25,Air Force,Florida Atlantic,24,2021
5,2021-09-25,Alabama,Southern Miss,49,2021
5,2021-09-25,UAB,Tulane,7,2021
5,2021-09-25,Arizona St,Colorado,22,2021
5,2021-09-25,Arkansas,Texas A&M,10,2021
5,2021-09-25,Army,Miami OH,13,2021
5,2021-09-25,Auburn,Georgia St,10,2021
5,2021-09-25,Baylor,Iowa St,2,2021
5,2021-09-25,Boise St,Utah St,24,2021
5,2021-09-25,Boston College,Missouri,7,2021
5,2021-09-25,Bowling Green,Minnesota,4,2021
5,2021-09-25,BYU,S Florida,8,2021
5,2021-09-25,Buffalo,Old Dominion,1,2021
5,2021-09-25,C Michigan,Florida Intl,4,2021
5,2021-09-25,Coastal Car,UMass,50,2021
5,2021-09-25,Duke,Kansas,19,2021
5,2021-09-25,E Carolina,Charleston Southern,3,2021
5,2021-09-25,E Michigan,Texas St,38,2021
5,2021-09-25,Florida,Tennessee,24,2021
5,2021-09-25,Georgia,Vanderbilt,62,2021
5,2021-09-25,Georgia Tech,North Carolina,23,2021
5,2021-09-25,Hawai'i,New Mexico St,20,2021
5,2021-09-25,Houston,Navy,8,2021
5,2021-09-25,Indiana,W Kentucky,2,2021
5,2021-09-25,Iowa,Colorado St,10,2021
5,2021-09-25,Kentucky,South Carolina,6,2021
5,2021-09-25,Louisiana,Georgia So,8,2021
5,2021-09-25,LSU,Mississippi St,3,2021
5,2021-09-25,Louisiana Tech,N Texas,7,2021
